IND,TOK,DATE,SHOT,TIME,TAUTH,IP,BT,NEL,PLTH,RGEO,DELTA1,KAPPAA,EPS,MEFF
2570,AUG,20020611,15954,6.1,0.126533750408122,0.9917,-1.993,8.086,4.74735,1.633,1.3048,1.618,0.326699326393141,2
2571,AUG,20020611,15955,2.9,0.119851012716814,1.189,-2.298,8.777,4.5373,1.644,1.2745,1.639,0.31161800486618,2
2572,AUG,20020611,15955,3.7,0.129665453512137,1.189,-2.295,9.242,4.57485,1.642,1.2759,1.638,0.313215590742996,2
2573,AUG,20020611,15955,5,0.121911456458682,1.186,-2.293,9.25,4.7231,1.647,1.278,1.652,0.30983606557377,2
2574,AUG,20020611,15957,4.15,0.125696584142381,0.9904,-1.993,7.991,4.81636,1.64,1.3097,1.64,0.320975609756098,2
2575,AUG,20020611,15957,5.1,0.10526502750034,0.9891,-1.993,8.798,5.06721,1.633,1.2997,1.616,0.327005511328843,2
2576,AUG,20020611,15957,6.1,0.108455125821863,0.989,-1.993,8.966,5.02973,1.63,1.2992,1.611,0.329141104294479,2
2577,AUG,20020611,15957,6.375,0.105935842284708,0.9885,-1.993,9.165,5.06533,1.63,1.2988,1.608,0.329570552147239,2
2578,AUG,20020613,15962,3.3,0.129196593000881,0.9909,-1.994,8.877,4.790374,1.627,1.3017,1.599,0.331714812538414,2
2579,AUG,20020613,15963,3.35,0.117137398946907,0.9897,-1.997,8.781,4.81059,1.629,1.2987,1.605,0.330141190914672,2
2580,AUG,20020613,15963,5.85,0.12324313752204,0.9907,-1.992,8.27,4.785662,1.633,1.3045,1.617,0.326821800367422,2
2581,AUG,20020613,15964,2.75,0.125414830883609,0.9908,-1.998,8.567,4.828775,1.63,1.3032,1.607,0.32920245398773,2
2582,AUG,20020613,15964,4.6,0.119521195571779,0.9903,-1.992,9.141,5.00246,1.626,1.3006,1.597,0.332287822878229,2
2583,AUG,20020613,15964,5.4,0.114765726490958,0.9898,-1.992,9.027,5.01892,1.626,1.2991,1.597,0.332410824108241,2
2584,AUG,20020613,15964,6,0.11719903452545,0.9901,-1.992,9.14,4.920689,1.626,1.2991,1.595,0.332779827798278,2
2586,AUG,20020613,15966,2.5,0.0989729878095953,0.9891,-1.998,9.89,5.661666,1.644,1.3231,1.603,0.314659367396594,2
2587,AUG,20020613,15966,2.85,0.099532975183843,0.989,-1.997,10.14,5.66244,1.644,1.324,1.608,0.314476885644769,2
2588,AUG,20020613,15966,4.25,0.0995345337595398,0.9883,-1.993,10.37,5.61856,1.644,1.3242,1.609,0.314537712895377,2
2589,AUG,20020613,15967,4.1,0.0755615299433288,0.9879,-1.993,6.466,5.06607,1.639,1.3041,1.589,0.318486882245271,2
2590,AUG,20020613,15967,4.35,0.0797759869734133,0.9874,-1.993,7.077,5.06042,1.641,1.3072,1.599,0.316879951249238,2
2591,AUG,20020613,15967,4.55,0.0819776620676806,0.9873,-1.993,7.555,5.09895,1.642,1.3095,1.607,0.315712545676005,2
2592,AUG,20020613,15970,3,0.0848762386009238,0.9811,-1.994,11.9,5.57282,1.639,1.3123,1.577,0.318425869432581,2
2593,AUG,20020613,15970,4.9,0.0900653092529194,0.9836,-1.993,11.71,5.460482,1.639,1.3163,1.584,0.318120805369128,2
2594,AUG,20020613,15972,3.25,0.0898657526945943,0.9845,-1.993,11.58,5.44145,1.639,1.3142,1.581,0.3183038438072,2
2595,AUG,20020613,15974,3.25,0.0823634381243321,0.9809,-1.993,12.03,5.553435,1.638,1.3103,1.574,0.318925518925519,2
2596,AUG,20020613,15975,2.1,0.1293699097221,0.993,-1.993,8.663,5.6603,1.653,1.3039,1.616,0.311010284331518,2
2597,AUG,20020613,15975,2.8,0.121752282458291,0.9944,-1.993,8.165,5.82486,1.657,1.3047,1.635,0.307664453832227,2
2598,AUG,20020613,15975,4.25,0.102838907364376,0.9913,-1.993,9.27,5.46971,1.649,1.2871,1.611,0.313826561552456,2
2599,AUG,20020613,15975,5.4,0.104028148641611,0.9911,-1.993,9.411,5.43401,1.647,1.2872,1.608,0.31511839708561,2
2608,AUG,20020711,16148,3.3,0.107398679995027,0.9955,-2.973,5.413,4.9021785,1.649,1.227,1.615,0.314311704063069,2
2609,AUG,20020711,16149,3.45,0.0750916586302465,0.9944,-2.981,4.022,4.60404,1.645,1.2064,1.6,0.317325227963526,2
2610,AUG,20020711,16153,4.5,0.136311689185695,0.993,-2.689,7.165,4.041693,1.658,1.2389,1.655,0.306875753920386,2
2611,AUG,20020711,16153,5.25,0.134723162228878,0.993,-2.688,7.052,4.06321,1.659,1.2391,1.657,0.306268836648583,2
2612,AUG,20020711,16154,3.745,0.116392407258896,0.996,-2.98,5.62,4.90047,1.643,1.2306,1.589,0.318320146074254,2
2613,AUG,20020711,16155,1.475,0.0924698901564652,1.033,-2.982,5.214,7.07825,1.646,1.2524,1.63,0.31591737545565,2
2614,AUG,20020711,16156,3.45,0.0622638590751222,0.9981,-2.98,5.276,9.43822,1.648,1.2525,1.612,0.313167475728155,2
2615,AUG,20020711,16159,4.75,0.131753176879752,0.9882,-1.994,5.249,3.047251,1.642,1.1642,1.565,0.305968331303289,2
2616,AUG,20020712,16168,2.75,0.117275328070879,0.9949,-1.994,8.511,5.80591,1.645,1.3093,1.62,0.317082066869301,2
2617,AUG,20020712,16168,5.75,0.108999791260785,0.9936,-1.992,8.549,5.7488,1.644,1.3045,1.62,0.317639902676399,2
2618,AUG,20020712,16169,3.15,0.10438804135922,0.9918,-1.993,8.638,5.84247,1.637,1.2998,1.598,0.32351863164325,2
2619,AUG,20020712,16169,4.45,0.114141516611717,0.9915,-1.992,9.456,5.9145,1.633,1.3015,1.591,0.3263319044703,2
2620,AUG,20020712,16169,5.25,0.125243568987228,0.9921,-1.993,9.962,5.559,1.631,1.302,1.584,0.32838749233599,2
2621,AUG,20020712,16169,5.9,0.119115880494547,0.9912,-1.993,10.12,5.66903,1.629,1.3003,1.579,0.329711479435236,2
2622,AUG,20020712,16172,2.3,0.0518796013083878,0.7975,-2.175,5.553,10.3639,1.635,1.2105,1.633,0.309296636085627,2
2623,AUG,20020716,16189,3.4,0.115029176442747,0.9947,-2.679,7.1,5.138392,1.654,1.2412,1.637,0.310157194679565,2
2624,AUG,20020716,16191,3.15,0.0866143432710299,0.9938,-1.987,5.683,6.13556,1.617,1.1977,1.583,0.312183055040198,2
2625,AUG,20020716,16191,4.25,0.084122939071627,0.9941,-1.986,5.786,6.09798,1.62,1.1964,1.582,0.309938271604938,2
2626,AUG,20020716,16191,5.25,0.08465424726118,0.9945,-1.985,5.807,6.04001,1.62,1.196,1.58,0.309814814814815,2
2627,AUG,20020716,16192,3.15,0.0925662355831342,0.9953,-1.987,4.878,5.97564,1.616,1.2043,1.586,0.312438118811881,2
2628,AUG,20020716,16192,5.05,0.0907162296514255,0.9951,-1.984,4.818,5.97462,1.623,1.2052,1.595,0.306777572396796,2
2629,AUG,20020716,16194,5.995,0.083646060962901,0.7908,-2.394,3.959,2.554406,1.616,1.1701,1.547,0.324876237623762,2
2630,AUG,20020716,16195,5.9,0.0823877054553784,0.79,-2.393,4.091,2.53218,1.616,1.1674,1.548,0.325123762376238,2
2631,AUG,20020716,16196,1.75,0.0626684702115828,0.8188,-1.987,6.586,9.18931,1.668,1.3783,1.627,0.292565947242206,2
2632,AUG,20020716,16196,4.15,0.0796993619366964,0.794,-1.984,5.881,5.25183,1.67,1.3475,1.649,0.289820359281437,2
2633,AUG,20020716,16196,5.15,0.089056054950576,0.7942,-1.984,6.054,4.691343,1.67,1.3478,1.654,0.290059880239521,2
2635,AUG,20020718,16204,2.75,0.115892053191785,0.7898,-1.992,6.952,2.87864,1.669,1.3116,1.593,0.29239065308568,2
2636,AUG,20020718,16204,4.5,0.0562053011051643,0.7966,-1.988,5.663,7.428036,1.673,1.3489,1.613,0.287866108786611,2
2637,AUG,20020718,16204,5.85,0.116182405445768,0.7888,-1.99,6.713,2.8793,1.668,1.3104,1.596,0.291966426858513,2
2638,AUG,20020718,16206,3.3,0.0859678662477026,0.9858,-1.992,11.2,5.90345,1.639,1.3187,1.594,0.3183038438072,2
2639,AUG,20020718,16206,4.15,0.087991601916504,0.9866,-1.992,11.02,5.886343,1.638,1.3198,1.59,0.319108669108669,2
2640,AUG,20020718,16206,5.3,0.0868815693708637,0.9864,-1.992,11.16,5.9081,1.638,1.3207,1.593,0.318864468864469,2
2641,AUG,20020718,16207,2.65,0.117755399436893,0.9916,-1.993,9.263,5.55845,1.645,1.3388,1.629,0.313252279635258,2
2642,AUG,20020718,16207,3.55,0.110908234774191,0.9907,-1.992,9.473,5.70216,1.646,1.3366,1.635,0.312454434993925,2
2643,AUG,20020718,16207,4.05,0.105529282779101,0.9893,-1.991,9.627,5.7918,1.645,1.334,1.633,0.312887537993921,2
2644,AUG,20020718,16207,5.05,0.10172887116805,0.9882,-1.99,10.51,5.81362,1.643,1.3308,1.623,0.31442483262325,2
2645,AUG,20020718,16207,5.8,0.0970695408333772,0.9878,-1.99,10.72,5.89481,1.641,1.327,1.607,0.316514320536258,2
2646,AUG,20020718,16208,3.05,0.108995062546888,0.9913,-1.993,9.337,5.7317,1.645,1.3349,1.636,0.312462006079027,2
2647,AUG,20020718,16208,3.85,0.107248931482121,0.9897,-1.993,10.03,5.65035,1.645,1.3324,1.63,0.31306990881459,2
2648,AUG,20020718,16208,4.15,0.105693222974001,0.9892,-1.992,10.09,5.71829,1.644,1.3325,1.629,0.31338199513382,2
2649,AUG,20020718,16208,5.05,0.104956133104941,0.9884,-1.991,10.39,5.75035,1.644,1.3326,1.631,0.313138686131387,2
2650,AUG,20020718,16208,5.85,0.102071982471454,0.9874,-1.99,10.68,5.759291,1.643,1.3309,1.624,0.31412051125989,2
2651,AUG,20020718,16213,3.68,0.128758006972878,0.9888,-2.189,6.453,2.855636,1.618,1.1493,1.607,0.308096415327565,2
2652,AUG,20020718,16213,4.96,0.124996777287118,0.9893,-2.189,5.64,2.753891,1.618,1.1488,1.609,0.308096415327565,2
2654,AUG,20020718,16214,1.85,0.0759636848104696,0.8048,-2.416,5.558,4.83379,1.622,1.17,1.54,0.324599260172626,2
2655,AUG,20020718,16214,2.05,0.0748801896370987,0.795,-2.415,5.642,4.85559,1.622,1.1743,1.54,0.325832305795314,2
2656,AUG,20020718,16214,2.55,0.0689935765008358,0.7937,-2.414,5.598,4.86962,1.624,1.1738,1.552,0.324199507389163,2
2657,AUG,20020718,16214,2.95,0.0681159091471615,0.7952,-2.415,5.64,4.84828,1.625,1.1738,1.554,0.323384615384615,2
2658,AUG,20020718,16214,3.75,0.0647323762244157,0.7954,-2.414,5.809,5.614617,1.627,1.1781,1.558,0.321942224953903,2
2659,AUG,20020718,16214,4.7,0.0657074402885839,0.795,-2.414,5.819,5.576195,1.627,1.1784,1.558,0.321942224953903,2
2660,AUG,20020718,16215,1.55,0.0838699797781478,0.8363,-2.415,5.327,4.93031,1.619,1.1745,1.543,0.323780111179741,2
2661,AUG,20020718,16215,1.85,0.0768839573716772,0.8049,-2.416,5.493,4.87657,1.622,1.1714,1.543,0.324044389642417,2
2662,AUG,20020718,16215,2.05,0.073579497538087,0.7951,-2.415,5.553,4.92097,1.622,1.1745,1.542,0.325585696670777,2
2663,AUG,20020718,16215,2.55,0.0702396804260985,0.7937,-2.415,5.558,4.88901,1.625,1.1754,1.555,0.323630769230769,2
2664,AUG,20020718,16215,2.95,0.0679519005049887,0.795,-2.415,5.6,4.81793,1.625,1.1735,1.555,0.323446153846154,2
2665,AUG,20020718,16215,3.75,0.0639686022507232,0.7956,-2.414,5.79,5.62397,1.626,1.1775,1.559,0.322324723247232,2
2666,AUG,20020718,16215,4.7,0.0656827899015525,0.7959,-2.415,5.81,5.57353,1.627,1.1783,1.558,0.3220036877689,2
2667,AUG,20020718,16215,5.35,0.0705851923494297,0.794,-2.414,5.672,4.74579,1.626,1.175,1.556,0.323185731857319,2
2668,AUG,20020718,16217,2.6,0.0729096420850954,0.7954,-2.219,4.902,4.76007,1.632,1.1824,1.572,0.318382352941176,2
2669,AUG,20020718,16217,3.6,0.0708385656036393,0.7965,-2.218,4.722,4.70637,1.635,1.1839,1.579,0.315840978593272,2
2670,AUG,20020718,16217,4.85,0.0707263991984088,0.797,-2.217,4.653,4.67071,1.636,1.1846,1.581,0.315220048899756,2
2675,AUG,20030116,16685,1.55,0.0952077288008199,1.009,-2.1,5.267,4.629955,1.661,1.1351,1.646,0.28898254063817,2
2676,AUG,20030116,16685,3.8,0.0778035515459503,1,-2.095,5.683,7.0054,1.663,1.1493,1.666,0.284906794948888,2
2677,AUG,20030116,16686,1.55,0.0958128881117145,1.01,-2.101,4.726,4.5276268,1.662,1.1362,1.646,0.288808664259928,2
2678,AUG,20030116,16686,3.1,0.0734194611671882,1.001,-2.097,5.181,7.30542,1.666,1.1513,1.674,0.283013205282113,2
2679,AUG,20030116,16686,6.4,0.0690329458807015,1.001,-2.095,5.306,7.52264,1.667,1.1498,1.678,0.282423515296941,2
2680,AUG,20030116,16687,2.65,0.105812309692521,1,-2.096,7.127,7.39921,1.646,1.2396,1.646,0.310388821385176,2
2681,AUG,20030116,16688,1.55,0.114310866883481,1.009,-2.1,4.672,4.4585,1.632,1.2178,1.602,0.321017156862745,2
2682,AUG,20030116,16688,2.9,0.101968756416138,1,-2.095,6.011,7.89026,1.648,1.2454,1.653,0.308252427184466,2
2683,AUG,20030123,16736,2.65,0.0986677355273458,1,-2.099,6.627,7.95863,1.647,1.2453,1.643,0.309593199757134,2
2684,AUG,20030123,16736,3.3,0.101030353153147,1.001,-2.099,6.266,7.826831,1.65,1.2464,1.661,0.307515151515152,2
2685,AUG,20030123,16736,4.6,0.0802692340258986,1,-2.099,5.547,8.066291,1.652,1.2387,1.671,0.305871670702179,2
2686,AUG,20030123,16737,2.9,0.103066442994044,1,-2.099,5.557,7.36195,1.647,1.2436,1.647,0.309289617486339,2
2687,AUG,20030123,16739,1.55,0.111172057506869,1.009,-2.103,4.479,4.85855,1.645,1.2284,1.637,0.311246200607903,2
2688,AUG,20030123,16739,2.35,0.111286571097637,1,-2.099,5.094,6.39747,1.645,1.2406,1.638,0.311063829787234,2
2689,AUG,20030123,16739,4.05,0.0967974662867307,1,-2.098,4.691,6.61164,1.646,1.2355,1.649,0.31044957472661,2
2690,AUG,20030123,16740,1.55,0.0904193891339989,1.009,-2.103,4.149,4.58071,1.641,1.2185,1.625,0.314076782449726,2
2691,AUG,20030123,16740,2.05,0.093343977224132,1,-2.1,4.504,6.089252,1.638,1.2325,1.614,0.315995115995116,2
2692,AUG,20030123,16741,3.5,0.101550277192028,0.9999,-2.3,4.936,4.70432,1.634,1.2209,1.607,0.319645042839657,2
2693,AUG,20030123,16742,3.5,0.113510912552795,1,-2.299,4.756,4.83709,1.64,1.2296,1.625,0.315,2
2694,AUG,20030124,16746,2.3,0.111284779644883,0.9997,-2.302,5.423,4.95836,1.639,1.2296,1.621,0.315741305674192,2
2695,AUG,20030124,16747,2.3,0.118793946914267,1,-2.301,4.714,4.90791,1.64,1.2331,1.624,0.314817073170732,2
2696,AUG,20030124,16748,3.4,0.107531494761985,1,-2.3,4.509,5.17467,1.64,1.2308,1.626,0.314878048780488,2
2697,AUG,20030124,16749,4.8,0.108182814793679,1.001,-2.3,4.619,5.32714,1.64,1.2331,1.623,0.31530487804878,2
2698,AUG,20030128,16775,1.9,0.110919191405228,1,-2.495,5.271,4.952592,1.642,1.2272,1.626,0.313337393422655,2
2699,AUG,20030128,16775,2.55,0.111865189439146,1.001,-2.495,5.209,5.227721,1.64,1.2302,1.622,0.315182926829268,2
2700,AUG,20030128,16775,3.55,0.1012288422478,1.001,-2.493,5.047,5.908,1.639,1.2306,1.619,0.316107382550336,2
2701,AUG,20030128,16775,4.55,0.109841493768477,1.001,-2.492,5.066,5.56445,1.638,1.2308,1.618,0.316605616605617,2
2702,AUG,20030128,16776,1.9,0.106187558144238,0.9998,-2.495,4.416,4.9446,1.642,1.228,1.626,0.313580998781973,2
2703,AUG,20030128,16776,2.55,0.105762633017387,1,-2.494,4.438,5.1591,1.641,1.2304,1.626,0.314381474710542,2
2704,AUG,20030128,16776,3.55,0.0960731048948644,1.001,-2.493,4.393,5.8163,1.64,1.2315,1.623,0.315121951219512,2
2705,AUG,20030128,16776,4.55,0.103935947729044,1,-2.492,4.504,5.50363,1.64,1.2314,1.622,0.315609756097561,2
2706,AUG,20030128,16777,1.9,0.103680718804888,1,-2.494,4.734,4.87921,1.642,1.2277,1.623,0.313885505481121,2
2707,AUG,20030128,16777,2.55,0.101665095276382,1,-2.494,4.651,5.18649,1.641,1.23,1.625,0.314868982327849,2
2708,AUG,20030128,16777,3.55,0.089032719416102,1,-2.493,4.502,5.88733,1.641,1.2304,1.626,0.314686166971359,2
2709,AUG,20030128,16777,4.25,0.0968223314606742,1,-2.492,4.552,5.52512,1.641,1.231,1.625,0.314929920780012,2
2710,AUG,20030128,16779,1.9,0.109629497779114,1,-2.393,4.415,4.88769,1.643,1.2298,1.63,0.312598904443092,2
2711,AUG,20030128,16779,2.55,0.105954115041064,1.001,-2.392,4.491,5.14199,1.642,1.2312,1.632,0.313337393422655,2
2712,AUG,20030128,16779,3.55,0.0899978115617926,1.001,-2.391,4.337,5.84892,1.643,1.231,1.634,0.312659768715764,2
2713,AUG,20030128,16779,4.55,0.0949405356429428,1,-2.391,4.436,5.60672,1.642,1.2306,1.632,0.313459196102314,2
2714,AUG,20030128,16785,2.65,0.0731591760267329,0.5997,-1.598,4.98,4.058821,1.66,1.5382,1.404,0.299939759036145,2
2715,AUG,20030128,16788,2.45,0.0615825609337453,0.6005,-1.596,5.339,5.09775,1.655,1.5339,1.395,0.302175226586103,2
2716,AUG,20030206,16933,2.3,0.103691165119599,1.2,-2.593,6.869,7.50129,1.645,1.2287,1.638,0.311185410334346,2
2717,AUG,20030213,16969,2.9,0.111509894340049,1.201,-2.602,6.168,7.25819,1.648,1.2337,1.648,0.309162621359223,2
2718,AUG,20030213,16969,4.6,0.0998595065838264,1.201,-2.601,5.597,7.28148,1.644,1.2287,1.639,0.311922141119221,2
2719,AUG,20030213,16970,1.675,0.108471220044508,1.209,-2.605,4.138,4.89351,1.657,1.219,1.684,0.30205190102595,2
2720,AUG,20030213,16970,5.45,0.102780830536346,1.201,-2.6,5.98,7.40678,1.642,1.2284,1.631,0.313702801461632,2
2721,AUG,20030213,16971,1.675,0.103732654082404,1.209,-2.605,3.946,4.85633,1.657,1.2183,1.682,0.302414001207001,2
2722,AUG,20030213,16971,3.85,0.104482426745487,1.201,-2.6,5.437,7.306444,1.648,1.2323,1.654,0.308980582524272,2
2723,AUG,20030213,16972,1.675,0.103961269249685,1.21,-2.603,3.861,4.81891,1.656,1.2184,1.679,0.303502415458937,2
2724,AUG,20030213,16972,3.95,0.103091070011344,1.201,-2.6,4.902,7.21983,1.65,1.2349,1.658,0.307818181818182,2
2725,AUG,20030218,17017,4.45,0.042802108928373,0.5999,-1.498,5.162,6.47912,1.659,1.5612,1.446,0.289029535864979,2
2726,AUG,20030306,17148,3.25,0.105221053938817,0.7997,-2.004,6.033,4.8314,1.65,1.3281,1.64,0.312727272727273,2
2727,AUG,20030306,17148,5.25,0.0818585689811975,0.7984,-2.003,7.846,4.7281,1.635,1.2993,1.595,0.324954128440367,2
2728,AUG,20030306,17149,3.75,0.100116034783474,0.7997,-2.003,6.921,4.82183,1.64,1.3172,1.624,0.318536585365854,2
2729,AUG,20030306,17149,5.25,0.0876226111956706,0.799,-2.002,7.08,4.7304,1.643,1.3088,1.625,0.318076688983567,2
2730,AUG,20030306,17150,3.75,0.0993390253182356,0.8,-2.003,6.815,4.83604,1.64,1.3172,1.626,0.318048780487805,2
2731,AUG,20030306,17150,5.25,0.0881345424525467,0.7994,-2.002,7.126,4.742295,1.643,1.3089,1.626,0.317833231892879,2
2732,AUG,20030306,17151,3.75,0.0988356747994514,0.7998,-2.003,6.108,4.8118,1.644,1.3246,1.635,0.315206812652068,2
2733,AUG,20030306,17151,5.25,0.0774421563845354,0.7981,-2.003,7.955,4.7153,1.634,1.2989,1.594,0.325458996328029,2
2739,AUG,20030313,17210,4.875,0.115191917094765,1.2,-2.588,6.451,7.32113,1.64,1.2296,1.625,0.315121951219512,2
2740,AUG,20030313,17211,3.8,0.107732307616737,1.201,-2.589,5.969,7.32886,1.639,1.2244,1.618,0.315924344112264,2
2741,AUG,20030313,17211,5.95,0.0958799822848411,1.2,-2.589,5.938,7.238998,1.643,1.2232,1.632,0.313268411442483,2
2742,AUG,20030314,17218,6.1,0.0993540526239994,1.001,-2.386,4.846,6.18007,1.657,1.1516,1.655,0.286843693421847,2
2743,AUG,20030314,17219,2.55,0.110190003129073,1.001,-2.39,4.62,4.82571,1.657,1.1468,1.655,0.286783343391672,2
2744,AUG,20030314,17219,3.55,0.0744377006626843,1.001,-2.39,4.402,6.759478,1.658,1.1465,1.658,0.286188178528347,2
2745,AUG,20030314,17219,6.2,0.0977119784656797,1.001,-2.387,4.699,6.79845,1.659,1.1563,1.66,0.285533453887884,2
2746,AUG,20030314,17220,5.1,0.115376952083233,1.001,-2.49,4.725,4.848282,1.655,1.1474,1.647,0.288580060422961,2
2747,AUG,20030314,17220,6.05,0.095877803546701,1.001,-2.488,4.705,7.08433,1.659,1.1581,1.659,0.285533453887884,2
2748,AUG,20030314,17221,2.5,0.107732033884737,1.001,-2.49,4.575,4.87181,1.656,1.1457,1.652,0.28780193236715,2
2749,AUG,20030314,17221,6,0.0970976424497759,1.002,-2.486,5.414,7.151152,1.659,1.1617,1.662,0.28499095840868,2
2750,AUG,20030314,17222,2.5,0.0974322460876853,1.001,-2.39,4.917,5.99006,1.665,1.1543,1.687,0.280780780780781,2
2751,AUG,20030314,17222,5,0.101167531843666,1.001,-2.388,5.216,6.01611,1.66,1.1531,1.667,0.284638554216867,2
2752,AUG,20030314,17223,5,0.105896091678936,1.001,-2.388,5.227,5.54893,1.658,1.1482,1.66,0.286127864897467,2
2753,AUG,20030325,17282,5,0.113492852815927,1,-1.992,4.648,5.53015,1.635,1.2263,1.611,0.318837920489297,2
2754,AUG,20030325,17283,4.05,0.0976327343502467,1,-1.992,4.213,6.18604,1.635,1.2262,1.607,0.319510703363914,2
2755,AUG,20030325,17284,3.1,0.095861389364475,1,-1.992,4.363,6.26128,1.634,1.2252,1.605,0.319951040391677,2
2756,AUG,20030325,17295,2.25,0.116696806368329,1,-1.995,7.155,6.23209,1.645,1.2397,1.636,0.311367781155015,2
2757,AUG,20030325,17295,3.75,0.101977279004696,0.9997,-1.992,5.746,5.82897,1.639,1.2252,1.62,0.316412446613789,2
2758,AUG,20030325,17297,1.6,0.119901110588428,1.009,-1.995,5.649,4.8893,1.648,1.2317,1.649,0.308555825242718,2
2759,AUG,20030325,17297,2.25,0.111845063088065,1,-1.992,5.868,6.18342,1.644,1.2406,1.632,0.312165450121655,2
2760,AUG,20030325,17297,4.5,0.0871948988344821,1,-1.992,4.715,6.66828,1.637,1.2268,1.615,0.317593158216249,2
2761,AUG,20030325,17299,1.55,0.114725617734107,1.009,-1.996,4.764,4.902959,1.648,1.2316,1.649,0.308555825242718,2
2762,AUG,20030325,17299,2.25,0.114009837416103,1,-1.993,5.273,6.19065,1.645,1.2422,1.634,0.310881458966565,2
2763,AUG,20030325,17299,3.85,0.0967367854871189,1.001,-1.992,4.567,6.82318,1.637,1.232,1.613,0.317348808796579,2
2764,AUG,20030403,17387,3.525,0.120122123643562,0.7996,-1.504,6.444,2.8291,1.634,1.2954,1.592,0.325214198286414,1
2765,AUG,20030403,17387,4.2,0.0852355117533746,0.7995,-1.501,6.556,5.62732,1.644,1.3178,1.622,0.316666666666667,1
2766,AUG,20030403,17387,5,0.0604885517928996,0.7999,-1.498,6.24,8.4249,1.646,1.3268,1.635,0.315006075334143,1
2767,AUG,20030403,17388,2.55,0.116886478827184,0.7965,-1.51,4.691,1.8349,1.655,1.2866,1.648,0.308882175226586,1
2768,AUG,20030403,17388,3.45,0.138220442392717,0.7995,-1.503,6.88,3.02401,1.647,1.3116,1.631,0.314632665452338,1
2769,AUG,20030403,17388,4.3,0.0815990027230611,0.7991,-1.501,6.147,5.6554,1.654,1.3207,1.643,0.309371221281741,1
2770,AUG,20030403,17388,5,0.0601436581532431,0.8003,-1.499,5.778,7.986877,1.653,1.3283,1.651,0.310223835450696,1
2771,AUG,20030403,17389,3.875,0.132108205765712,1.08,-2.002,8.288,5.685612,1.641,1.3081,1.609,0.320353443022547,1
2772,AUG,20030403,17389,4.5,0.0900121527320921,1.08,-2.002,7.231,8.36026,1.648,1.3145,1.629,0.314866504854369,1
2773,AUG,20030403,17390,4.65,0.0913324372108794,1.08,-2.001,8.764,8.2578,1.637,1.306,1.603,0.323091020158827,1
2774,AUG,20030403,17391,3.75,0.0544686757793311,0.8002,-2.001,5.432,6.65667,1.644,1.3218,1.64,0.313260340632603,1
2775,AUG,20030403,17391,4.95,0.0463447483684028,0.799,-2.001,6.543,6.983801,1.636,1.301,1.604,0.322555012224939,1
2776,AUG,20030403,17394,3.55,0.0542887972813997,0.8002,-2.001,5.786,6.778194,1.648,1.3197,1.635,0.313592233009709,1
2777,AUG,20030403,17394,4.95,0.052064551615311,0.7997,-1.999,6.237,6.904986,1.642,1.3109,1.618,0.319001218026797,1
2778,AUG,20030430,17433,3.75,0.174876599382308,0.7992,-2,6.471,2.17584,1.638,1.2999,1.607,0.320573870573871,2
2779,AUG,20030430,17433,5.25,0.0930748742532515,0.796,-2,7.753,2.45732,1.63,1.2777,1.577,0.328650306748466,2
2780,AUG,20030430,17435,3.75,0.138176244709168,0.7983,-2,6.661,2.2917,1.634,1.2909,1.598,0.3234394124847,2
2781,AUG,20030430,17437,3.75,0.153504925853882,0.7988,-1.999,6.218,2.22601,1.635,1.2941,1.6,0.322446483180428,2
